z_t0,u_t0,z_T4,u_T4,z_3T4,u_3T4
24.664664664664663,4816157.310431235,24.664664664664663,3405537.49346709,24.664664664664663,-4816157.310431235
24.704704704704703,4797018.292417778,24.704704704704703,3392004.164044523,24.704704704704703,-4797018.292417778
24.744744744744743,4775956.687924482,24.744744744744743,3377111.360684645,24.744744744744743,-4775956.687924482
24.784784784784783,4752980.938185791,24.784784784784783,3360865.0522415712,24.784784784784783,-4752980.938185791
24.824824824824823,4728100.25160224,24.824824824824823,3343271.7500377656,24.824824824824823,-4728100.25160224
24.864864864864863,4701324.600049839,24.864864864864863,3324338.5052543753,24.864864864864863,-4701324.600049839
24.904904904904903,4672664.714883472,24.904904904904903,3304072.9061052087,24.904904904904903,-4672664.714883472
24.944944944944943,4642132.082635889,24.944944944944943,3282483.074795468,24.944944944944943,-4642132.082635889
24.984984984984983,4609738.940414054,24.984984984984983,3259577.664266468,24.984984984984983,-4609738.940414054
25.025025025025023,4575498.27099466,25.025025025025023,3235365.854727648,25.025025025025023,-4575498.27099466
25.065065065065063,4539423.797620787,25.065065065065063,3209857.349977249,25.065065065065063,-4539423.797620787
25.105105105105103,4501529.978501795,25.105105105105103,3183062.373513153,25.105105105105103,-4501529.978501795
25.145145145145143,4461832.001018649,25.145145145145143,3154991.6644354295,25.145145145145143,-4461832.001018649
25.185185185185183,4420345.7756370045,25.185185185185183,3125656.4731422355,25.185185185185183,-4420345.7756370045
25.225225225225223,4377087.929530484,25.225225225225223,3095068.5568207907,25.225225225225223,-4377087.929530484
25.265265265265263,4332075.79991671,25.265265265265263,3063240.1747352425,25.265265265265263,-4332075.79991671
25.305305305305303,4285327.427108756,25.305305305305303,3030184.083313302,25.305305305305303,-4285327.427108756
25.345345345345343,4236861.5472848145,25.345345345345343,2995913.5310336202,25.345345345345343,-4236861.5472848145
25.385385385385383,4186697.584978962,25.385385385385383,2960442.253115966,25.385385385385383,-4186697.584978962
25.425425425425423,4134855.6452960414,25.425425425425423,2923784.466016309,25.425425425425423,-4134855.6452960414
25.465465465465464,4081356.5058537815,25.465465465465464,2885954.861729042,25.465465465465464,-4081356.5058537815
25.505505505505504,4026221.608455385,25.505505505505504,2846968.601898612,25.505505505505504,-4026221.608455385
25.545545545545544,3969473.0504959077,25.545545545545544,2806841.3117429074,25.545545545545544,-3969473.0504959077
25.585585585585584,3911133.5761058973,25.585585585585584,2765589.073790872,25.585585585585584,-3911133.5761058973
25.625625625625624,3851226.567035822,25.625625625625624,2723228.4214368183,25.625625625625624,-3851226.567035822
25.665665665665667,3789776.033284945,25.665665665665667,2679776.3323140396,25.665665665665667,-3789776.033284945
25.705705705705707,3726806.6034784266,25.705705705705707,2635250.2214904004,25.705705705705707,-3726806.6034784266
25.745745745745747,3662343.5149964443,25.745745745745747,2589667.9344885624,25.745745745745747,-3662343.5149964443
